Year,Series,Gender,Sector,Age group,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,ICT skill,GeoCode,Value
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Zamfara,Performed at least one of the nine listed computer related activities [1] [2],NGZA36,3.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Federal Capital Territory,Performed at least one of the nine listed computer related activities [1] [2],NGFC37,30.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,,Copied or moved a file or folder,NG,4.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Urban,,,,,,Copied or moved a file or folder,NG,8.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Rural,,,,,,Copied or moved a file or folder,NG,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-24,,,,,Copied or moved a file or folder,NG,4.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-19,,,,,Copied or moved a file or folder,NG,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-17,,,,,Copied or moved a file or folder,NG,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,18-19,,,,,Copied or moved a file or folder,NG,4.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,20-24,,,,,Copied or moved a file or folder,NG,6.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,25-29,,,,,Copied or moved a file or folder,NG,5.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,30-34,,,,,Copied or moved a file or folder,NG,5.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,35-39,,,,,Copied or moved a file or folder,NG,5.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,40-44,,,,,Copied or moved a file or folder,NG,3.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,45-49,,,,,Copied or moved a file or folder,NG,2.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Hausa,,,,Copied or moved a file or folder,NG,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Igbo,,,,Copied or moved a file or folder,NG,9.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Yoruba,,,,Copied or moved a file or folder,NG,7.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Fulani,,,,Copied or moved a file or folder,NG,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Kanuri,,,,Copied or moved a file or folder,NG,1.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ijaw,,,,Copied or moved a file or folder,NG,6.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Tiv,,,,Copied or moved a file or folder,NG,3.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ibibio,,,,Copied or moved a file or folder,NG,9.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Edo,,,,Copied or moved a file or folder,NG,13.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Other ethnicity,,,,Copied or moved a file or folder,NG,4.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Poorest,,,Copied or moved a file or folder,NG,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Second,,,Copied or moved a file or folder,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Middle,,,Copied or moved a file or folder,NG,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Fourth,,,Copied or moved a file or folder,NG,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Richest,,,Copied or moved a file or folder,NG,16.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North  Central,,Copied or moved a file or folder,NGNCZ06,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North East,,Copied or moved a file or folder,NGNEZ05,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North West,,Copied or moved a file or folder,NGNWZ04,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South East,,Copied or moved a file or folder,NGSEZ03,8.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South South,,Copied or moved a file or folder,NGSSZ02,7.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South West,,Copied or moved a file or folder,NGSWZ01,8.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Abia,Copied or moved a file or folder,NGAB01,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Adamawa,Copied or moved a file or folder,NGAD02,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Akwa Ibom,Copied or moved a file or folder,NGAK03,5.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Anambra,Copied or moved a file or folder,NGAN04,2.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bauchi,Copied or moved a file or folder,NGBA05,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bayelsa,Copied or moved a file or folder,NGBY06,4.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Benue,Copied or moved a file or folder,NGBE07,3.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Borno,Copied or moved a file or folder,NGBO08,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Cross River,Copied or moved a file or folder,NGXR09,5.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Delta,Copied or moved a file or folder,NGDE10,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ebonyi,Copied or moved a file or folder,NGEB11,15.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Edo,Copied or moved a file or folder,NGED12,10.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ekiti,Copied or moved a file or folder,NGEK13,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Enugu,Copied or moved a file or folder,NGEN14,11.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Gombe,Copied or moved a file or folder,NGGO15,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Imo,Copied or moved a file or folder,NGIM16,10.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Jigawa,Copied or moved a file or folder,NGJI17,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kaduna,Copied or moved a file or folder,NGKD18,2.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kano,Copied or moved a file or folder,NGKN19,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Katsina,Copied or moved a file or folder,NGKT20,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kebbi,Copied or moved a file or folder,NGKE21,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kogi,Copied or moved a file or folder,NGKO22,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kwara,Copied or moved a file or folder,NGKW23,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Lagos,Copied or moved a file or folder,NGLA24,18.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Nasarawa,Copied or moved a file or folder,NGNA25,1.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Niger,Copied or moved a file or folder,NGNI26,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ogun,Copied or moved a file or folder,NGOG27,2.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ondo,Copied or moved a file or folder,NGON28,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Osun,Copied or moved a file or folder,NGOS29,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Oyo,Copied or moved a file or folder,NGOY30,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Plateau,Copied or moved a file or folder,NGPL31,1.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Rivers,Copied or moved a file or folder,NGRI32,11.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Sokoto,Copied or moved a file or folder,NGSO33,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Taraba,Copied or moved a file or folder,NGTA34,1.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Yobe,Copied or moved a file or folder,NGYO35,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Zamfara,Copied or moved a file or folder,NGZA36,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Federal Capital Territory,Copied or moved a file or folder,NGFC37,11.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,4.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Urban,,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,8.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Rural,,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-24,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,4.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-19,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-17,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,18-19,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,4.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,20-24,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,6.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,25-29,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,5.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,30-34,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,5.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,35-39,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,5.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,40-44,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,3.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,45-49,,,,,Used a copy and paste tool to duplicate or move information within a document,NG,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Hausa,,,,Used a copy and paste tool to duplicate or move information within a document,NG,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Igbo,,,,Used a copy and paste tool to duplicate or move information within a document,NG,8.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Yoruba,,,,Used a copy and paste tool to duplicate or move information within a document,NG,7.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Fulani,,,,Used a copy and paste tool to duplicate or move information within a document,NG,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Kanuri,,,,Used a copy and paste tool to duplicate or move information within a document,NG,1.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ijaw,,,,Used a copy and paste tool to duplicate or move information within a document,NG,6.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Tiv,,,,Used a copy and paste tool to duplicate or move information within a document,NG,2.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ibibio,,,,Used a copy and paste tool to duplicate or move information within a document,NG,9.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Edo,,,,Used a copy and paste tool to duplicate or move information within a document,NG,11.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Other ethnicity,,,,Used a copy and paste tool to duplicate or move information within a document,NG,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Poorest,,,Used a copy and paste tool to duplicate or move information within a document,NG,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Second,,,Used a copy and paste tool to duplicate or move information within a document,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Middle,,,Used a copy and paste tool to duplicate or move information within a document,NG,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Fourth,,,Used a copy and paste tool to duplicate or move information within a document,NG,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Richest,,,Used a copy and paste tool to duplicate or move information within a document,NG,15.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North  Central,,Used a copy and paste tool to duplicate or move information within a document,NGNCZ06,3.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North East,,Used a copy and paste tool to duplicate or move information within a document,NGNEZ05,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North West,,Used a copy and paste tool to duplicate or move information within a document,NGNWZ04,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South East,,Used a copy and paste tool to duplicate or move information within a document,NGSEZ03,7.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South South,,Used a copy and paste tool to duplicate or move information within a document,NGSSZ02,6.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South West,,Used a copy and paste tool to duplicate or move information within a document,NGSWZ01,8.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Abia,Used a copy and paste tool to duplicate or move information within a document,NGAB01,2.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Adamawa,Used a copy and paste tool to duplicate or move information within a document,NGAD02,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Akwa Ibom,Used a copy and paste tool to duplicate or move information within a document,NGAK03,5.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Anambra,Used a copy and paste tool to duplicate or move information within a document,NGAN04,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bauchi,Used a copy and paste tool to duplicate or move information within a document,NGBA05,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bayelsa,Used a copy and paste tool to duplicate or move information within a document,NGBY06,4.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Benue,Used a copy and paste tool to duplicate or move information within a document,NGBE07,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Borno,Used a copy and paste tool to duplicate or move information within a document,NGBO08,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Cross River,Used a copy and paste tool to duplicate or move information within a document,NGXR09,4.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Delta,Used a copy and paste tool to duplicate or move information within a document,NGDE10,1.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ebonyi,Used a copy and paste tool to duplicate or move information within a document,NGEB11,11.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Edo,Used a copy and paste tool to duplicate or move information within a document,NGED12,8.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ekiti,Used a copy and paste tool to duplicate or move information within a document,NGEK13,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Enugu,Used a copy and paste tool to duplicate or move information within a document,NGEN14,11.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Gombe,Used a copy and paste tool to duplicate or move information within a document,NGGO15,1.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Imo,Used a copy and paste tool to duplicate or move information within a document,NGIM16,9.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Jigawa,Used a copy and paste tool to duplicate or move information within a document,NGJI17,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kaduna,Used a copy and paste tool to duplicate or move information within a document,NGKD18,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kano,Used a copy and paste tool to duplicate or move information within a document,NGKN19,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Katsina,Used a copy and paste tool to duplicate or move information within a document,NGKT20,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kebbi,Used a copy and paste tool to duplicate or move information within a document,NGKE21,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kogi,Used a copy and paste tool to duplicate or move information within a document,NGKO22,3.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kwara,Used a copy and paste tool to duplicate or move information within a document,NGKW23,4.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Lagos,Used a copy and paste tool to duplicate or move information within a document,NGLA24,18.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Nasarawa,Used a copy and paste tool to duplicate or move information within a document,NGNA25,1.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Niger,Used a copy and paste tool to duplicate or move information within a document,NGNI26,3.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ogun,Used a copy and paste tool to duplicate or move information within a document,NGOG27,2.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ondo,Used a copy and paste tool to duplicate or move information within a document,NGON28,1.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Osun,Used a copy and paste tool to duplicate or move information within a document,NGOS29,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Oyo,Used a copy and paste tool to duplicate or move information within a document,NGOY30,3.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Plateau,Used a copy and paste tool to duplicate or move information within a document,NGPL31,1.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Rivers,Used a copy and paste tool to duplicate or move information within a document,NGRI32,12.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Sokoto,Used a copy and paste tool to duplicate or move information within a document,NGSO33,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Taraba,Used a copy and paste tool to duplicate or move information within a document,NGTA34,1.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Yobe,Used a copy and paste tool to duplicate or move information within a document,NGYO35,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Zamfara,Used a copy and paste tool to duplicate or move information within a document,NGZA36,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Federal Capital Territory,Used a copy and paste tool to duplicate or move information within a document,NGFC37,11.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,4.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Urban,,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,8.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Rural,,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-24,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,4.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-19,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-17,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,1.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,18-19,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,3.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,20-24,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,6.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,25-29,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,5.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,30-34,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,5.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,35-39,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,5.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,40-44,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,45-49,,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Hausa,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Igbo,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,8.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Yoruba,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,7.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Fulani,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Kanuri,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,1.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ijaw,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,6.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Tiv,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ibibio,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,8.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Edo,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,11.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Other ethnicity,,,,"Sent e-mail with attached file, such as a document, picture or video",NG,4.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Poorest,,,"Sent e-mail with attached file, such as a document, picture or video",NG,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Second,,,"Sent e-mail with attached file, such as a document, picture or video",NG,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Middle,,,"Sent e-mail with attached file, such as a document, picture or video",NG,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Fourth,,,"Sent e-mail with attached file, such as a document, picture or video",NG,2.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Richest,,,"Sent e-mail with attached file, such as a document, picture or video",NG,16.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North  Central,,"Sent e-mail with attached file, such as a document, picture or video",NGNCZ06,4.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North East,,"Sent e-mail with attached file, such as a document, picture or video",NGNEZ05,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North West,,"Sent e-mail with attached file, such as a document, picture or video",NGNWZ04,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South East,,"Sent e-mail with attached file, such as a document, picture or video",NGSEZ03,7.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South South,,"Sent e-mail with attached file, such as a document, picture or video",NGSSZ02,6.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South West,,"Sent e-mail with attached file, such as a document, picture or video",NGSWZ01,7.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Abia,"Sent e-mail with attached file, such as a document, picture or video",NGAB01,4.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Adamawa,"Sent e-mail with attached file, such as a document, picture or video",NGAD02,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Akwa Ibom,"Sent e-mail with attached file, such as a document, picture or video",NGAK03,5.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Anambra,"Sent e-mail with attached file, such as a document, picture or video",NGAN04,4.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bauchi,"Sent e-mail with attached file, such as a document, picture or video",NGBA05,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bayelsa,"Sent e-mail with attached file, such as a document, picture or video",NGBY06,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Benue,"Sent e-mail with attached file, such as a document, picture or video",NGBE07,3.5
