Year,Series,Haemoglobin level,Sector,Wealth Index Quintile,Geopolitical Zone,Education Level,Maternity status,Age group,State,GeoCode,Value
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,None,,,,NG,23.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,Primary,,,,NG,21.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,Secondary,,,,NG,18.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,Post Secondary,,,,NG,16.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,Pregnant,,,NG,33.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,Breastfeeding,,,NG,30.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,Neither,,,NG,27.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,15-19,,NG,20.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,20-29,,NG,20.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,30-39,,NG,20.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,40-49,,NG,20.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Abia,NGAB01,36.5
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Adamawa,NGAD02,26.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Akwa Ibom,NGAK03,28.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Anambra,NGAN04,22.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Bauchi,NGBA05,24.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Bayelsa,NGBY06,19.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Benue,NGBE07,8.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Borno,NGBO08,21.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Cross River,NGXR09,12.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Delta,NGDE10,10.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Ebonyi,NGEB11,39.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Edo,NGED12,19.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Ekiti,NGEK13,16.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Enugu,NGEN14,20.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Gombe,NGGO15,22.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Imo,NGIM16,13.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Jigawa,NGJI17,25.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Kaduna,NGKD18,14.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Kano,NGKN19,16.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Katsina,NGKT20,36.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Kebbi,NGKE21,8.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Kogi,NGKO22,17.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Kwara,NGKW23,31.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Lagos,NGLA24,16.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Nasarawa,NGNA25,13.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Niger,NGNI26,14.5
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Ogun,NGOG27,20.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Ondo,NGON28,23.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Osun,NGOS29,16.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Oyo,NGOY30,12.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Plateau,NGPL31,9.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Rivers,NGRI32,23.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Sokoto,NGSO33,44.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Taraba,NGTA34,15.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Yobe,NGYO35,20.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Zamfara,NGZA36,18.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Moderate 8.0-10.9 g/dl,,,,,,,Federal Capital Territory,NGFC37,16.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,,NG,1.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,Urban,,,,,,,NG,0.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,Rural,,,,,,,NG,1.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,Lowest,,,,,,NG,2.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,Second,,,,,,NG,1.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,Middle,,,,,,NG,0.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,Fourth,,,,,,NG,0.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,Highest,,,,,,NG,0.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,North  Central,,,,,NGNCZ06,0.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,North East,,,,,NGNEZ05,1.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,North West,,,,,NGNWZ04,1.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,South East,,,,,NGSEZ03,0.5
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,South South,,,,,NGSSZ02,0.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,South West,,,,,NGSWZ01,0.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,None,,,,NG,1.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,Primary,,,,NG,0.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,Secondary,,,,NG,0.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,Post Secondary,,,,NG,0.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,Pregnant,,,NG,2.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,Breastfeeding,,,NG,2.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,Neither,,,NG,1.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,15-19,,NG,0.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,20-29,,NG,1.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,30-39,,NG,1.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,40-49,,NG,1.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Abia,NGAB01,1.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Adamawa,NGAD02,1.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Akwa Ibom,NGAK03,1.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Anambra,NGAN04,0.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Bauchi,NGBA05,3.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Bayelsa,NGBY06,0.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Benue,NGBE07,0.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Borno,NGBO08,1.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Cross River,NGXR09,0.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Delta,NGDE10,1.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Ebonyi,NGEB11,0.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Edo,NGED12,1.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Ekiti,NGEK13,0.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Enugu,NGEN14,1.5
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Gombe,NGGO15,1.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Imo,NGIM16,0.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Jigawa,NGJI17,1.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Kaduna,NGKD18,0.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Kano,NGKN19,0.5
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Katsina,NGKT20,2.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Kebbi,NGKE21,0.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Kogi,NGKO22,0.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Kwara,NGKW23,1.3
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Lagos,NGLA24,0.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Nasarawa,NGNA25,0.5
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Niger,NGNI26,1.7
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Ogun,NGOG27,0.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Ondo,NGON28,0.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Osun,NGOS29,0.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Oyo,NGOY30,0.2
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Plateau,NGPL31,0.8
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Rivers,NGRI32,1.0
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Sokoto,NGSO33,2.4
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Taraba,NGTA34,0.9
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Yobe,NGYO35,0.6
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Zamfara,NGZA36,1.1
2024,"Prevalence of anaemia in women aged 15 to 49 years, by  Pregnancy status",Severe <8.0 g/dl,,,,,,,Federal Capital Territory,NGFC37,0.3
