Year,Series,Gender,Sector,Discrimination,Education level,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,Age group,GeoCode,Value
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Borno,,NGBO08,5.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Cross River,,NGXR09,3.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Delta,,NGDE10,0.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Ebonyi,,NGEB11,3.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Edo,,NGED12,0.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Ekiti,,NGEK13,0.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Enugu,,NGEN14,0.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Gombe,,NGGO15,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Imo,,NGIM16,0.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Jigawa,,NGJI17,0.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Kaduna,,NGKD18,0.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Kano,,NGKN19,0.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Katsina,,NGKT20,1.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Kebbi,,NGKE21,32.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Kogi,,NGKO22,2.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Kwara,,NGKW23,4.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Lagos,,NGLA24,0.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Nasarawa,,NGNA25,1.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Niger,,NGNI26,1.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Ogun,,NGOG27,1.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Ondo,,NGON28,0.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Osun,,NGOS29,0.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Oyo,,NGOY30,1.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Plateau,,NGPL31,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Rivers,,NGRI32,0.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Sokoto,,NGSO33,1.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Taraba,,NGTA34,1.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Yobe,,NGYO35,0.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Zamfara,,NGZA36,1.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,Federal Capital Territory,,NGFC37,3.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,,NG,11.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,Urban,Age,,,,,,,NG,9.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,Rural,Age,,,,,,,NG,12.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,15-19,NG,15.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,15-17,NG,15.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,18-19,NG,13.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,20-24,NG,12.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,25-29,NG,11.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,30-34,NG,10.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,35-39,NG,8.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,40-44,NG,8.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,,45-49,NG,5.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,None,,,,,,NG,12.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,Primary,,,,,,NG,10.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,Junior secondary,,,,,,NG,14.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,Senior secondary,,,,,,NG,10.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,Higher/tertiary,,,,,,NG,9.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Hausa,,,,,NG,15.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Igbo,,,,,NG,12.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Yoruba,,,,,NG,2.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Fulani,,,,,NG,13.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Kanuri,,,,,NG,23.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Ijaw,,,,,NG,12.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Tiv,,,,,NG,5.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Ibibio,,,,,NG,7.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Edo,,,,,NG,5.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,Other ethnicity,,,,,NG,10.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,Poorest,,,,NG,12.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,Second,,,,NG,11.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,Middle,,,,NG,11.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,Fourth,,,,NG,10.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,Richest,,,,NG,9.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,North  Central,,,NGNCZ06,11.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,North East,,,NGNEZ05,14.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,North West,,,NGNWZ04,15.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,South East,,,NGSEZ03,14.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,South South,,,NGSSZ02,10.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,South West,,,NGSWZ01,2.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Abia,,NGAB01,27.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Adamawa,,NGAD02,2.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Akwa Ibom,,NGAK03,5.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Anambra,,NGAN04,8.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Bauchi,,NGBA05,26.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Bayelsa,,NGBY06,21.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Benue,,NGBE07,4.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Borno,,NGBO08,8.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Cross River,,NGXR09,3.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Delta,,NGDE10,13.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Ebonyi,,NGEB11,24.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Edo,,NGED12,6.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Ekiti,,NGEK13,2.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Enugu,,NGEN14,16.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Gombe,,NGGO15,4.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Imo,,NGIM16,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Jigawa,,NGJI17,13.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Kaduna,,NGKD18,24.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Kano,,NGKN19,11.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Katsina,,NGKT20,12.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Kebbi,,NGKE21,36.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Kogi,,NGKO22,4.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Kwara,,NGKW23,5.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Lagos,,NGLA24,1.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Nasarawa,,NGNA25,14.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Niger,,NGNI26,6.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Ogun,,NGOG27,1.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Ondo,,NGON28,3.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Osun,,NGOS29,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Oyo,,NGOY30,3.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Plateau,,NGPL31,31.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Rivers,,NGRI32,13.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Sokoto,,NGSO33,0.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Taraba,,NGTA34,9.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Yobe,,NGYO35,35.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Zamfara,,NGZA36,8.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Age,,,,,Federal Capital Territory,,NGFC37,15.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,,NG,9.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,Urban,Religion or belief,,,,,,,NG,7.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,Rural,Religion or belief,,,,,,,NG,11.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,15-19,NG,9.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,15-17,NG,9.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,18-19,NG,9.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,20-24,NG,10.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,25-29,NG,10.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,30-34,NG,10.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,35-39,NG,8.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,40-44,NG,10.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,,45-49,NG,9.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,None,,,,,,NG,14.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,Primary,,,,,,NG,11.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,Junior secondary,,,,,,NG,9.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,Senior secondary,,,,,,NG,8.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,Higher/tertiary,,,,,,NG,10.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Hausa,,,,,NG,13.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Igbo,,,,,NG,3.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Yoruba,,,,,NG,2.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Fulani,,,,,NG,14.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Kanuri,,,,,NG,12.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Ijaw,,,,,NG,4.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Tiv,,,,,NG,4.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Ibibio,,,,,NG,11.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Edo,,,,,NG,5.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,Other ethnicity,,,,,NG,13.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,Poorest,,,,NG,14.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,Second,,,,NG,11.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,Middle,,,,NG,9.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,Fourth,,,,NG,8.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,Richest,,,,NG,7.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,North  Central,,,NGNCZ06,15.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,North East,,,NGNEZ05,15.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,North West,,,NGNWZ04,13.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,South East,,,NGSEZ03,2.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,South South,,,NGSSZ02,8.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,South West,,,NGSWZ01,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Abia,,NGAB01,1.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Adamawa,,NGAD02,2.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Akwa Ibom,,NGAK03,9.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Anambra,,NGAN04,2.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Bauchi,,NGBA05,14.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Bayelsa,,NGBY06,10.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Benue,,NGBE07,0.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Borno,,NGBO08,14.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Cross River,,NGXR09,5.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Delta,,NGDE10,16.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Ebonyi,,NGEB11,8.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Edo,,NGED12,7.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Ekiti,,NGEK13,1.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Enugu,,NGEN14,2.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Gombe,,NGGO15,31.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Imo,,NGIM16,0.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Jigawa,,NGJI17,17.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Religion or belief,,,,,Kaduna,,NGKD18,12.8
